Cluster_ID,Centroid_Lat,Centroid_Lon,Total_POI,Parlimen,Dun
327,3.118605,101.57625723333335,3,P.105 Petaling Jaya,N.32 Seri Setia
328,3.12579725243544,101.72840699388223,7,P.123 Cheras,P.123 Cheras
329,3.134753266666667,101.62321373333334,3,P.106 Damansara,N.36 Bandar Utama
330,3.143971533333333,101.74188103333331,3,P.100 Pandan,N.21 Pandan Indah
331,3.1562372666666665,101.59636909999999,3,P.107 Sungai Buloh,N.39 Kota Damansara
332,3.1598467300294626,101.70021728045128,7,P.120 Bukit Bintang,P.120 Bukit Bintang
333,3.192918905095166,101.63311217161728,6,P.117 Segambut,P.117 Segambut
334,3.2107596749751166,101.74867474749789,6,P.098 Gombak,N.18 Hulu Kelang
335,3.220974566666667,101.67093693333334,3,P.115 Batu,P.115 Batu
336,3.320477666666666,101.57651963333335,3,P.097 Selayang,N.14 Rawang
337,3.7640425,100.98339746666667,3,P.092 Sabak Bernam,N.02 Sabak
338,2.6413764666666664,101.71484319999999,3,P.113 Sepang,N.56 Sungai Pelek
339,2.887191666666666,101.78027583333333,3,P.101 Hulu Langat,N.24 Semenyih
340,2.9580059888902053,101.46711967664785,5,P.110 Klang,N.46 Pelabuhan Klang
341,2.9707406666666665,101.8270335,3,P.102 Bangi,N.26 Sungai Ramal
342,3.0700854,101.61008716666667,3,P.105 Petaling Jaya,N.32 Seri Setia
343,3.0780551999999997,101.5530131,3,P.108 Shah Alam,N.40 Kota Anggerik
344,3.080680933333333,101.73337726666668,3,P.123 Cheras,P.123 Cheras
345,3.0884026666666666,101.54548773333333,3,P.108 Shah Alam,N.40 Kota Anggerik
346,3.1068447,101.7259197,3,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
347,3.1465265666666666,101.66308219999999,3,P.121 Lembah Pantai,P.121 Lembah Pantai
348,3.1500303333333335,101.70891590000001,3,P.120 Bukit Bintang,P.120 Bukit Bintang
349,3.1505541000000004,101.71162893333334,3,P.120 Bukit Bintang,P.120 Bukit Bintang
350,3.1535954999999998,101.71355980000001,3,P.120 Bukit Bintang,P.120 Bukit Bintang
351,3.1588951666666665,101.7474318,3,P.119 Titiwangsa,P.119 Titiwangsa
352,3.159493089257815,101.71904972297598,4,P.120 Bukit Bintang,P.120 Bukit Bintang
353,3.1884887643978432,101.5864327163255,4,P.107 Sungai Buloh,N.39 Kota Damansara
354,3.205633633333333,101.71666893333334,3,P.116 Wangsa Maju,P.116 Wangsa Maju
355,3.2055557333333335,101.71993536666666,3,P.116 Wangsa Maju,P.116 Wangsa Maju
356,3.3169348026895182,101.5362786804674,6,P.097 Selayang,N.14 Rawang
357,3.0273640333333334,101.51585273333335,3,P.111 Kota Raja,N.49 Sungai Kandis
358,3.049670713382069,101.58381642375502,4,P.104 Subang,N.31 Subang Jaya
359,3.1016638684505753,101.4447104824957,4,P.108 Shah Alam,N.40 Kota Anggerik
360,3.1119051000000004,101.57864686666666,3,P.105 Petaling Jaya,N.32 Seri Setia
361,3.1187025,101.62302536666668,3,P.106 Damansara,N.35 Kampung Tunku
362,3.1520421333333335,101.66596986666667,3,P.117 Segambut,P.117 Segambut
363,3.1525806000000003,101.70721530000002,3,P.120 Bukit Bintang,P.120 Bukit Bintang
364,3.1564764000000003,101.709821,3,P.120 Bukit Bintang,P.120 Bukit Bintang
365,3.1660321000000007,101.61197290000001,3,P.106 Damansara,N.37 Bukit Lanjan
366,3.169996366666666,101.4694104,3,P.109 Kapar,N.42 Meru
367,3.1770574000000003,101.75087913333333,3,P.098 Gombak,N.18 Hulu Kelang
368,3.213413600000001,101.63907466666667,3,P.114 Kepong,P.114 Kepong
369,3.0503924111573553,101.67082267626904,4,P.122 Seputeh,P.122 Seputeh
370,3.0841642,101.54933743333332,3,P.108 Shah Alam,N.40 Kota Anggerik
371,3.1011797333333333,101.71186739999999,3,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
372,3.1429128666666672,101.6677281,3,P.121 Lembah Pantai,P.121 Lembah Pantai
373,2.7810655666666664,101.67753966666666,3,P.113 Sepang,N.56 Sungai Pelek
374,2.885282966666667,101.791061,3,P.101 Hulu Langat,N.24 Semenyih
375,2.933397033333333,101.76540793333334,3,P.102 Bangi,N.26 Sungai Ramal
376,3.047888033333334,101.58536733333332,3,P.104 Subang,N.31 Subang Jaya
377,3.1284388333333335,101.61670076666667,3,P.106 Damansara,N.36 Bandar Utama
378,3.438994333333334,101.63166076666667,3,P.094 Hulu Selangor,N.07 Batang Kali
379,3.0570443666666662,101.4595991,3,P.110 Klang,N.45 Bandar Baru Klang
380,3.3803596000000002,101.41324246666666,3,P.096 Kuala Selangor,N.11 Ijok
381,3.0106045999999997,101.46559889999999,3,P.111 Kota Raja,N.48 Sentosa
382,3.0621532666666664,101.70932256666666,3,P.122 Seputeh,P.122 Seputeh
383,2.932342466666667,101.85526183333333,3,P.101 Hulu Langat,N.24 Semenyih
384,2.8639936,101.67568433333334,3,P.113 Sepang,N.55 Dengkil
385,3.3232980333333333,101.57700883333332,3,P.097 Selayang,N.14 Rawang
386,3.235674666666667,101.67211816666665,3,P.098 Gombak,N.16 Sungai Tua
387,3.2143027999999996,101.644216,3,P.114 Kepong,P.114 Kepong
388,3.0147416999999996,101.43595196666669,3,P.110 Klang,N.47 Pandamaran
389,3.1018692666666667,101.53604366666667,3,P.108 Shah Alam,N.40 Kota Anggerik
390,3.460556566666667,101.65885279999998,3,P.094 Hulu Selangor,N.07 Batang Kali
391,3.135114833333333,101.74096213333331,3,P.100 Pandan,N.21 Pandan Indah
392,3.0820027999999993,101.73531990000001,3,P.123 Cheras,P.123 Cheras
