Rank,Brand,Name,Latitude,Longitude,Address,POI_state,parlimen,dun,Tier,Points
CVS,FamilyMart,FamilyMart Mid Valley,3.1189765,101.6780026,"F-027C, First Floor, Mid Valley Megamall, Lingkaran Syed Putra, 59200 Kuala Lumpur",Kuala Lumpur,P.121 Lembah Pantai,P.121 Lembah Pantai,0,0
CVS,FamilyMart,FamilyMart Gateway@KLIA 2,2.7440889,101.6856391,"L3-12 & L3-13, Level 3, gateway@KLIA2, Terminal KLIA2, KL International Airport, Jalan KLIA 2/1, 64000 KLIA, Sepang, Selangor.",Selangor,P.113 Sepang,N.56 Sungai Pelek,0,0
CVS,FamilyMart,FamilyMart SS15 (2),3.0740843,101.5900062,"No. 63 (Ground Floor), Jalan SS15/8A, SS15, 47500 Subang Jaya.",Selangor,P.104 Subang,N.31 Subang Jaya,0,0
CVS,FamilyMart,FamilyMart Changkat Bukit Bintang,3.1479563,101.7072572,"18-1(Ground Floor), Jalan Changkat Bukit Bintang, 50200 Kuala Lumpur",Kuala Lumpur,P.120 Bukit Bintang,P.120 Bukit Bintang,0,0
CVS,FamilyMart,FamilyMart Taylor Lakeside,3.0639136,101.6162789,"G-6, Ground Floor, The Broadwalk. No 2, Jalan Taylor's, Subang Jaya, 47500 Selangor",Selangor,,,0,0
CVS,FamilyMart,FamilyMart Amcorp Mall,3.1046536,101.646639,"G-02, Ground Floor, PJ Tower, 18 Persiaran Barat, 46050 Petaling Jaya, Selangor.",Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,0,0
CVS,FamilyMart,FamilyMart Menara Citibank,3.160105,101.7173537,"Suite 1.06, Level 1 Menara Citibank, 165 Jalan Ampang, 50450 Kuala Lumpur",Kuala Lumpur,P.119 Titiwangsa,P.119 Titiwangsa,0,0
CVS,FamilyMart,FamilyMart Nu Sentral (Expansion),3.1330265,101.6874136,"G39 & G40, Level Ground Floor, Nu Sentral Shopping Centre, Jalan Tun Sambanthan, Kuala Lumpur.",Kuala Lumpur,P.120 Bukit Bintang,P.120 Bukit Bintang,0,0
CVS,FamilyMart,FamilyMart MyTown,3.1340175,101.7229943,"Lot No. B1 - 031, Basement 1, Mytown Shopping Centre, No 6, Jalan Cochrane Seksyen 90 55100 Kuala Lumpur",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Damansara Uptown,3.1366707,101.6235066,"No. 39G, Jalan SS 21/37, Damansara Utama, 47400 Petaling Jaya, Selangor.",Selangor,P.106 Damansara,N.36 Bandar Utama,0,0
CVS,FamilyMart,FamilyMart Sunway Velocity,3.1280934,101.7241894,"Lot No. 1-22, Sunway Velocity Mall, Lingkaran SV, Sunway Velocity, 55100 Kuala Lumpur.",Kuala Lumpur,P.123 Cheras,P.123 Cheras,0,0
CVS,FamilyMart,FamilyMart Sunway Medical Centre,3.06611,101.6085539,"Lot C-G-R01, Sunway Medical Center, Tower C, 5 Jalan Lagoon Selangor, Bandar Sunway, 47500 Petaling Jaya, Selangor",Selangor,P.104 Subang,N.31 Subang Jaya,0,0
CVS,FamilyMart,FamilyMart SS2,3.1190362,101.6229447,"No 10, Jalan SS 2/67, 47300 Petaling Jaya, Selangor",Selangor,P.106 Damansara,N.35 Kampung Tunku,0,0
CVS,FamilyMart,FamilyMart Intermark,3.1609129,101.7202771,"Lot C-06, Concourse Floor, Intermark Mall, 348, Jalan Tun Razak, Kampung Datuk Keramat, 50400 Kuala Lumpur.",Kuala Lumpur,P.119 Titiwangsa,P.119 Titiwangsa,0,0
CVS,FamilyMart,FamilyMart Summit USJ,3.0605924,101.5934915,"Lot G (0), Ground Floor, The Summit Subang USJ, 38, Perisaran Kewajipan USJ 1, UEP Subang Jaya, 47600 Selangor.",Selangor,P.104 Subang,N.31 Subang Jaya,0,0
CVS,FamilyMart,FamilyMart Bandar Sunway,3.0682598,101.6030914,"17, Jalan PJS 11/9, Bandar Sunway, 46150 Petaling Jaya, Selangor",Selangor,P.104 Subang,N.31 Subang Jaya,0,0
CVS,FamilyMart,FamilyMart Subang Jaya Medical Centre,3.0799168,101.5943185,"Lot G1-03, Subang Jaya Medical Centre (North Tower Annex Block), 1 Jalan SS12/1A, 47500 Subang Jaya, Selangor",Selangor,P.105 Petaling Jaya,N.32 Seri Setia,0,0
CVS,FamilyMart,FamilyMart KLIA 2 Arrivals,2.7440889,101.6856391,"L2-96 & L2-97, Level 2, gateway@KLIA2, Terminal KLIA2, KL International Airport, Jalan KLIA 2/1, 64000 KLIA, Sepang, Selangor.",Selangor,P.113 Sepang,N.56 Sungai Pelek,0,0
CVS,FamilyMart,FamilyMart Menara Hap Seng,3.152941,101.7073833,"Lot G-011, Ground Floor, Menara Hap Seng, Jalan P.Ramlee,50250, Kuala Lumpur",Kuala Lumpur,P.120 Bukit Bintang,P.120 Bukit Bintang,0,0
CVS,FamilyMart,FamilyMart Paradigm Mall,3.1054798,101.5962289,"Lot CF-08, Concourse Floor, Paradigm Mall, No. 1, Jalan SS7/26A, Kelana Jaya, 47301 Petaling Jaya, Selangor.",Selangor,P.105 Petaling Jaya,N.32 Seri Setia,0,0
CVS,FamilyMart,FamilyMart Desa Setapak,3.2057454,101.732992,"20, Jalan 14/27B, Taman Desa Setapak, 53300 Kuala Lumpur",Kuala Lumpur,P.116 Wangsa Maju,P.116 Wangsa Maju,0,0
CVS,FamilyMart,FamilyMart Bangsar South,3.1108269,101.6677857,"Unit UG-3, Level UG, The Sphere, No 1, Avenue 1, Bangsar South City, No 8, Jalan Kerinchi, 59200 Kuala Lumpur",Kuala Lumpur,P.121 Lembah Pantai,P.121 Lembah Pantai,0,0
CVS,FamilyMart,"FamilyMart Bukit Tinggi, Klang",3.0078898,101.4389899,"8-00-1, Lorong Batu Nilam 4A, Bandar Bukit Tinggi, 41200 Klang, Selangor.",Selangor,,,0,0
CVS,FamilyMart,FamilyMart Uptown Tower 3,3.1365827,101.6214315,"No. 16G, Jalan SS 21/39, Damansara Utama, 47400 Petaling Jaya, Selangor.",Selangor,P.106 Damansara,N.36 Bandar Utama,0,0
CVS,FamilyMart,FamilyMart PJ Sek. 14,3.1095615,101.6363923,"No. 13 Jalan 14/20, Petaling Jaya, 46100 Selangor.",Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,0,0
CVS,FamilyMart,FamilyMart Sunway Giza,3.1507313,101.5919139,"Lot G12, Ground Floor, Sunway Giza Mall, No.2, Jalan PJU 5/14, PJU 5, Kota Damansara, 47810 Petaling Jaya, Selangor.",Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,0,0
CVS,FamilyMart,FamilyMart Danau Niaga,3.2026594,101.7171312,"No. 6, Plaza Usahawan Genting Klang (Plaza Crystalville)  Jalan Danau Niaga, Taman Danau Kota, 53300, Kuala Lumpur",Kuala Lumpur,P.116 Wangsa Maju,P.116 Wangsa Maju,0,0
CVS,FamilyMart,FamilyMart Bandar Puteri Puchong,3.0262859,101.6159596,"No 18, Ground Floor, Jalan Puteri 1/2, Bandar Puteri, Puchong, 47100, Selangor.",Selangor,P.103 Puchong,N.29 Seri Serdang,0,0
CVS,FamilyMart,FamilyMart Ikano Power Centre,3.157166,101.6128234,"Lot LG 1.11, Lower Ground Floor, IPC Shopping Centre,  No. 2, Jalan PJU 7/2, Mutiara Damansara, 47800, Petaling Jaya, Selangor.",Selangor,,,0,0
CVS,FamilyMart,FamilyMart Sri Petaling,3.0710907,101.6949001," 75G, Jalan Radin Bagus, Bandar Sri Petaling, 57000, Kuala Lumpur",Kuala Lumpur,P.122 Seputeh,P.122 Seputeh,0,0
CVS,FamilyMart,FamilyMart Taipan USJ,3.047685,101.5848138,"No.33, Jalan USJ 10/1, UEP Subang Jaya, 47620 Selangor.",Selangor,P.104 Subang,N.31 Subang Jaya,0,0
CVS,FamilyMart,FamilyMart KSL Avenue,2.9599167,101.4664476,"G1, Ground Floor, KSL Avenue, No1, Jalan Bestari 9/KS9, Bandar Bestari, 41200 Klang Bandar Diraja, Selangor.",Selangor,P.112 Kuala Langat,N.51 Sijangkang,0,0
CVS,FamilyMart,FamilyMart Damansara Jaya,3.1270023,101.615536,"No. 51, Jalan SS22/19, Damansara Jaya, 47400 Petaling Jaya, Selangor.",Selangor,P.106 Damansara,N.36 Bandar Utama,0,0
CVS,FamilyMart,FamilyMart Kajang,2.9916111,101.791089,"No.26 (Ground Floor), Jalan Tun Abdul Aziz, 43000 Kajang,  Selangor.",Selangor,P.102 Bangi,N.25 Kajang,0,0
CVS,FamilyMart,FamilyMart Sri Hartamas,3.1628733,101.6507047,"28(Ground Floor), Jalan 24/70A, Desa Sri Hartamas, 50480, Kuala Lumpur",Kuala Lumpur,P.117 Segambut,P.117 Segambut,0,0
CVS,FamilyMart,FamilyMart Setia Alam (Prima),3.0967541,101.4456961,"22-1-1, Jalan Setia Prima B U13/B, Sek U13, Setia Alam, 40170 Shah Alam, Selangor.",Selangor,P.108 Shah Alam,N.40 Kota Anggerik,0,0
CVS,FamilyMart,FamilyMart Kepong,3.2123942,101.6476593,"No.143, (Ground Floor), Jalan Rimbunan Raya 1, Laman Rimbunan Kepong, 52100 Kuala Lumpur.",Kuala Lumpur,P.114 Kepong,P.114 Kepong,0,0
CVS,FamilyMart,FamilyMart Taman Maluri,3.1295899,101.731705,"No.267, Jalan Mahkota, Taman Maluri, Cheras 55100 Kuala Lumpur",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Kota Kemuning,3.0048006,101.534572,"No. 29-G, Jalan Anggerik Vanilla X 31/X, Kota Kemuning, Seksyen 31, 40460 Shah Alam, Selangor.",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,0,0
CVS,FamilyMart,FamilyMart C180 Belakong,3.0357264,101.7658518,"31-G, Jalan C180/1, Dataran C180, 43200 Cheras, Selangor.",Selangor,P.102 Bangi,N.27 Balakong,0,0
CVS,FamilyMart,FamilyMart Sungai Long,3.0402027,101.7937601,"No 16, Jalan SL 1/2, Bandar Sg Long, 43000, Kajang, Selangor",Selangor,P.102 Bangi,N.25 Kajang,0,0
CVS,FamilyMart,FamilyMart DPulze,2.921891,101.6512754,"Lot G 21B & 21C, Ground Floor, Dpulze Shopping Centre, Persiaran Multimedia, Cyber 12, 63000 Cyberjaya, Selangor.",Selangor,P.113 Sepang,N.55 Dengkil,0,0
CVS,FamilyMart,FamilyMart Eng Ann,3.0571045,101.4597337,"No 2, Ground Floor, Lorong Kasawari 4B, Taman Eng Ann, Klang, 41150 Selangor.",Selangor,P.110 Klang,N.45 Bandar Baru Klang,0,0
CVS,FamilyMart,FamilyMart Jalan Sultan Ismail (2),3.1471007,101.7109396,"No.61, Ground Floor, Jalan Sultan Ismail, 50250 Kuala Lumpur.",Kuala Lumpur,P.120 Bukit Bintang,P.120 Bukit Bintang,0,0
CVS,FamilyMart,FamilyMart Sunway Putra,3.1663402,101.6920815,"Lot 1-19B, First Floor, Sunway Putra Mall
No 100, Jalan Putra,50350 Kuala Lumpur.",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Sunway Pyramid,3.0730138,101.6088251,"OB2.G.U2A, Oasis Boulevard, Sunway Pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor",Selangor,,,0,0
CVS,FamilyMart,FamilyMart Oasis Damansara,3.1132817,101.5744374,"Lot : R-13 GF, Oasis Piaza, Oasis Square,  No. 2, Jalan PJU 1A/7A, Ara Damansara, 47301 Petaling Jaya, Selangor",Selangor,P.105 Petaling Jaya,N.32 Seri Setia,0,0
CVS,FamilyMart,FamilyMart Gombak,3.2382385,101.6998214,"No 13G (Ground Floor), Jalan Prima SG 1, Prima Sri Gombak, 68100, Batu Caves Selangor",Selangor,P.098 Gombak,N.17 Gombak Setia,0,0
CVS,FamilyMart,FamilyMart Shah Alam Seksyen 7,3.0678578,101.4894826,"No 17, Jalan Plumbum R7/R, Seksyen 7, 40000 Shah Alam, Selangor",Selangor,P.108 Shah Alam,N.40 Kota Anggerik,0,0
CVS,FamilyMart,FamilyMart Sri Permaisuri,3.1009849,101.712431,"No 61, Ground Floor, Jalan Dwitasik 1, Dataran Dwitasik, Bandar Sri Permaisuri, 56000 Kuala Lumpur.",Kuala Lumpur,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak,0,0
CVS,FamilyMart,FamilyMart IOI City Mall,2.9693997,101.7124904,"LG-72, Lower Ground Floor, IOI City Mall, 62502 IOI Resort, Putrajaya.",Putrajaya,P.113 Sepang,N.55 Dengkil,0,0
CVS,FamilyMart,FamilyMart The Mines,3.0280161,101.7176442,"L2-K6, Level 2, The Mines Shopping Mall, Jalan Dulang, Mines Wellness City, 43300 Seri Kembangan, Selangor.",Selangor,P.103 Puchong,N.28 Seri Kembangan,0,0
CVS,FamilyMart,FamilyMart Aman Puri,3.211576,101.6156528,"No.1-36A, Jalan Desa 1/3, Desa Aman Puri, Kepong 52100 Kuala Lumpur",Kuala Lumpur,P.106 Damansara,N.37 Bukit Lanjan,0,0
CVS,FamilyMart,FamilyMart Kuchai Lama,3.0896505,101.6866774,"No.5G, Jalan Kuchai Maju 8, Kuchai Lama, 58200, Kuala Lumpur.",Kuala Lumpur,P.122 Seputeh,P.122 Seputeh,0,0
CVS,FamilyMart,FamilyMart Shah Alam Seksyen 18,3.0444785,101.5180281,"27G (Ground Floor), Jalan Pinang B, 18/B, Seksyen 18, 40000 Shah Alam, Selangor",Selangor,P.108 Shah Alam,N.41 Batu Tiga,0,0
CVS,FamilyMart,FamilyMart Bandar Menjalara,3.1951142,101.6307614,"No. 55 (Ground Floor), Jalan 3/62A, Bandar Menjalara, Kepong, 52100 Kuala Lumpur",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Fraser Business Park,3.1294138,101.714086,"48G , Jalan Metro Pudu 2, off Jalan Yew, 55100 Kuala Lumpur",Kuala Lumpur,P.123 Cheras,P.123 Cheras,0,0
CVS,FamilyMart,FamilyMart MidPoint,3.1326045,101.7525191,"Lot R.G.02, Level G, MidPoint Shopping Complex, Jalan Pandan Indah 1/25, Pandan Indah, 55100 Kuala Lumpur.",Kuala Lumpur,P.100 Pandan,N.21 Pandan Indah,0,0
CVS,FamilyMart,FamilyMart SACC Mall,3.071773,101.517661,"GF-32B,Ground Floor, SACC Mall, Jalan Perbadanan 14/9, Seksyen 14, 40000 Shah Alam, Selangor.",Selangor,P.108 Shah Alam,N.40 Kota Anggerik,0,0
CVS,FamilyMart,FamilyMart Glenmarie,3.0818993,101.5593066,"No. 3 (Ground Floor), Jalan Peniaga U1/34, Glenmarie , Seksyen U 1 , 40150 Shah Alam, Selangor .",Selangor,,,0,0
CVS,FamilyMart,FamilyMart Mid Valley L3,3.1189765,101.6780026,"T-030A, Third Floor, Mid Valley Megamall, Lingkaran Syed Putra, 59200 Kuala Lumpur",Kuala Lumpur,P.121 Lembah Pantai,P.121 Lembah Pantai,0,0
CVS,FamilyMart,FamilyMart Kompleks Mutiara,3.1891002,101.680826,"568-G-8 & 568-G-25, Kompleks Mutiara, 3 1/2 Miles, Jalan Ipoh, 52100 Kuala Lumpur",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Cheras Mahkota,3.0525292,101.7869193,"No.2A, Jalan Temenggung 7/9, Seksyen 9, Bandar Mahkota Cheras, 43200, Cheras, Selangor",Selangor,P.102 Bangi,N.25 Kajang,0,0
CVS,FamilyMart,FamilyMart Menara U,3.0757893,101.5518521,"G-9 , Menara U, Jalan Boling Padang 13/62, Section 13, 40100 Shah Alam, Selangor.",Selangor,P.108 Shah Alam,N.40 Kota Anggerik,0,0
CVS,FamilyMart,FamilyMart Plaza Damas,3.1637328,101.6569934,"P-8A, Plaza Floor,Hartamas Shopping Centre, No.60, Jalan Sri Hartamas 1,
Sri Hartamas, 50480 Kuala Lumpur.",Kuala Lumpur,P.117 Segambut,P.117 Segambut,0,0
CVS,FamilyMart,FamilyMart Kapar,3.1390434,101.3698473,"G - 270, KU/13, Jalan Besar, 42200 Kapar Klang, Selangor.",Selangor,P.109 Kapar,N.43 Sementa,0,0
CVS,FamilyMart,FamilyMart Dataran Glomac,3.1035673,101.600145,"F-G-02, Jalan SS6/ 5B, Dataran Glomac, Kelana Jaya, 47301 Petaling Jaya, Selangor.",Selangor,P.105 Petaling Jaya,N.32 Seri Setia,0,0
CVS,FamilyMart,FamilyMart Caltex Sungai Buloh,3.1533366,101.5530884,"Lot 37011, No. PU 469, Jalan Subang Sungai Buloh, Seksyen U3, 40150 Shah Alam, Selangor.",Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,0,0
CVS,FamilyMart,FamilyMart Bandar Puchong Jaya,3.0454422,101.6209854,"No. 7, Ground Floor, Jalan Kenari 4, Bandar Puchong Jaya, 47170 Puchong, Selangor.",Selangor,P.104 Subang,N.30 Kinrara,0,0
CVS,FamilyMart,FamilyMart Caltex LDP Batu 14,2.9874949,101.6255337,"Lot 58753, Batu 14, Jalan Puchong, 47100 Selangor.",Selangor,P.103 Puchong,N.29 Seri Serdang,0,0
CVS,FamilyMart,FamilyMart Taman Selayang Utama,3.2372061,101.643571,"No. 3, Jalan SU 10, Taman Selayang Utama, 68100 Batu Caves, Selangor.",Selangor,,,0,0
CVS,FamilyMart,FamilyMart Sunway Monash Residences,3.0625591,101.5998077,"Lot L2-02-01 & 02, Sunway Monash Residence, Persiaran Tasik Barat, Sunway South Quay, 47500 Subang Jaya, Selangor.",Selangor,P.104 Subang,N.31 Subang Jaya,0,0
CVS,FamilyMart,FamilyMart Bukit Jalil Jaya,3.0582778,101.6737763,"No. 22, Ground Floor, Jalan Jalil Jaya 2, Jalil Link, Bukit Jalil, 57000, Kuala Lumpur.",Kuala Lumpur,P.122 Seputeh,P.122 Seputeh,0,0
CVS,FamilyMart,FamilyMart Caltex Lestari Perdana,2.9941709,101.6632493,"Lot 45245, Persiaran Lestari Perdana, Taman Lestari Perdana, 43300 Seri Kembangan, Selangor.",Selangor,P.103 Puchong,N.29 Seri Serdang,0,0
CVS,FamilyMart,FamilyMart Ampang Point,3.1588749,101.7510603,"87 (Ground Floor), Lorong Mamanda 1, Ampang Point, 68000 Ampang, Selangor.",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Bukit Tinggi 2,2.9978093,101.4436423,"No. 57-GF, Lorong Batu Nilam 21B, Bandar Bukit Tinggi 2, Klang 41200 Selangor.",Selangor,P.111 Kota Raja,N.48 Sentosa,0,0
CVS,FamilyMart,FamilyMart Mega Mendung,3.0832165,101.6715316,"109, Jalan Mega Mendung, Batu 5 Off Jalan Kelang Lama, 58200 Kuala Lumpur.",Kuala Lumpur,P.122 Seputeh,P.122 Seputeh,0,0
CVS,FamilyMart,FamilyMart PLUS Sg Buloh,3.1886797,101.586611,"SGBOBR-R6,Lot R5, Restoran Jejantas Sg Buloh (Arah Selatan), KM 458.3, Lebuhraya Sg Buloh-Tanjung Malim , 47000 Sg Buloh, Selangor.",Selangor,,,0,0
CVS,FamilyMart,FamilyMart Berkeley Uptown,3.0559457,101.4456052,"Lot 75, Jalan Delima, Off Jalan Kapar, 41400 Klang, Selangor.",Selangor,P.110 Klang,N.45 Bandar Baru Klang,0,0
CVS,FamilyMart,FamilyMart iCity,3.0631789,101.4825951,"Lot LG-39, Central i-City Shopping Centre, No. 1, Persiaran Multimedia, i-City, Seksyen 7, 40000 Shah Alam, Selangor.",Selangor,P.108 Shah Alam,N.40 Kota Anggerik,0,0
CVS,FamilyMart,FamilyMart Lake Fields,3.0619769,101.7111153,"63A, Jalan Tasik Utama 3, The Trillium, Lake Fields, Sungei Besi, 57000 Kuala Lumpur.",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Lebuh Turi,3.0274924,101.4283045,"No.112G, Lebuh Turi,Taman Chi Liung ,41200 Klang, Selangor.",Selangor,P.110 Klang,N.47 Pandamaran,0,0
CVS,FamilyMart,FamilyMart Seksyen 9,3.0855718,101.5227153,"No.15, Ground Floor, Jalan Tengku Ampuan Zabedah E9/E, Seksyen 9, 40100 Shah Alam ,Selangor.",Selangor,P.108 Shah Alam,N.40 Kota Anggerik,0,0
CVS,FamilyMart,FamilyMart Metropoint Kajang,2.991795,101.7941367,"G2, Ground Floor & Basement Floor, Kompleks Metro Point, Jalan Jelok 8, 43000 Kajang, Selangor.",Selangor,P.102 Bangi,N.25 Kajang,0,0
CVS,FamilyMart,FamilyMart LRT Ampang Park,3.1599311,101.71906,"K3- Concourse Level, LRT Ampang Park Station, Kuala Lumpur.",Kuala Lumpur,P.119 Titiwangsa,P.119 Titiwangsa,0,0
CVS,FamilyMart,FamilyMart LRT Masjid Jamek,3.1498447,101.696542,"K4- Concourse Level, LRT Masjid Jamek Station, Kuala Lumpur.",Kuala Lumpur,P.120 Bukit Bintang,P.120 Bukit Bintang,0,0
CVS,FamilyMart,FamilyMart TTDI,3.1415019,101.627861,"No. 27, Ground Floor, Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000 Kuala Lumpur.",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Taman Danau Desa,3.0989117,101.6865395,"No. 1, Jalan 2/109F, Plaza Danau 2, Taman Danau Desa, 58100 Kuala Lumpur.",Kuala Lumpur,P.122 Seputeh,P.122 Seputeh,0,0
CVS,FamilyMart,FamilyMart Empire Subang,3.0819527,101.5826485,"LG-11, Lower Ground Level,  Empire Shopping Gallery, Jalan SS 16/1, 47500 Subang Jaya, Selangor.",Selangor,P.105 Petaling Jaya,N.32 Seri Setia,0,0
CVS,FamilyMart,FamilyMart Ampang Jaya,3.1385441,101.7643673,"No.1A-00-06, Pangsapuri Melati Merdeka Villa, Jalan Merdeka Villa, 68000 Ampang, Selangor.",Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,0,0
CVS,FamilyMart,FamilyMart Caltex Kuala Selangor,3.3149175,101.2769927,"Lot 139 Batu 2, Jalan Kuala Selangor, Klang, 45000 Kuala Selangor, Selangor.",Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,0,0
CVS,FamilyMart,FamilyMart Caltex Bestari Jaya,3.3805128,101.4130686,"PT 7490, Section 2, Kubang Badak, Pekan Bestari Jaya, 45000 Selangor.",Selangor,P.096 Kuala Selangor,N.11 Ijok,0,0
CVS,FamilyMart,FamilyMart Banting,2.8132908,101.5078127,"No. 1(G), Jalan Cemerlang 4, 42700 Banting, Selangor.",Selangor,P.112 Kuala Langat,N.52 Banting,0,0
CVS,FamilyMart,FamilyMart Setia City Mall,3.108951,101.4613414,"#LG-020A, Setia City Mall, No. 7, Persiaran Setia Dagang Bandar Setia Alam Seksyen U13, 40170 Shah Alam Selangor.",Selangor,P.108 Shah Alam,N.40 Kota Anggerik,0,0
CVS,FamilyMart,FamilyMart Bandar Sri Damansara,3.188535,101.6053308,"No. 11G, Jalan Tanjung, SD 13/1, Bandar Sri Damansara, 52200 Kuala Lumpur.",Kuala Lumpur,P.106 Damansara,N.37 Bukit Lanjan,0,0
CVS,FamilyMart,FamilyMart Sentosa Klang,3.0104808,101.4660532,"No. 6, Jalan Dato Yusuf Shahbuddin 30, Taman Sentosa, 41200 Klang, Selangor.",Selangor,P.111 Kota Raja,N.48 Sentosa,0,0
CVS,FamilyMart,FamilyMart Pantai KL Hospital,3.1198114,101.6672461,"Retail Lot 10, Ground Floor, Block A, Pantai Hospital Kuala Lumpur, 8, Jalan Bukit Pantai, 59100, Kuala Lumpur.",Kuala Lumpur,P.121 Lembah Pantai,P.121 Lembah Pantai,0,0
CVS,FamilyMart,FamilyMart Waterfront @ Desa Park City,3.186829,101.6271989,"GF-21H, Ground Floor, The Waterfront@ParkCity, No.5, Persiaran Residen, Desa ParkCity, 52200 Kuala Lumpur.",Kuala Lumpur,P.117 Segambut,P.117 Segambut,0,0
CVS,FamilyMart,FamilyMart Bangi Seksyen 9,2.9634531,101.7527776,"No.23, Ground Floor, Jalan Medan Pusat 2D, Seksyen 9, 43650 Bandar Baru Bangi, Selangor.",Selangor,P.102 Bangi,N.26 Sungai Ramal,0,0
CVS,FamilyMart,FamilyMart KLSMC,3.152389,101.6654281,"G-01A, Ground Floor, Wisma Perintis, 47, Jalan Dungun, Damansara Heights, 50490 Kuala Lumpur.",Kuala Lumpur,P.117 Segambut,P.117 Segambut,0,0
CVS,FamilyMart,FamilyMart Plaza Sentral,3.1322726,101.6844457,"Unit 3A-G Ground Floor, Block 3A, Plaza Sentral, Jalan Stesen Sentral 5, KL Sentral, 50470-Kuala Lumpur.",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Sunway Velocity Medical Center,3.1280934,101.7241894,"L1,Sunway Medical Centre Velocity, Lingkaran SV, Sunway Velocity, 55100 Kuala Lumpur.",Kuala Lumpur,P.123 Cheras,P.123 Cheras,0,0
CVS,FamilyMart,FamilyMart Gleneagles KL Hospital,3.1612715,101.7402031,"Lot 3 & 3A of Ground Floor, Block B,Gleneagles Kuala Lumpur, 282 & 286, Jalan Ampang, 50450 Kuala Lumpur.",Kuala Lumpur,,,0,0
CVS,FamilyMart,FamilyMart Caltex Bandar Puteri Klang,2.988931,101.4655421,"No. M, Lot 133826, Lebuh Sanggul 1/KS7, Bandar Puteri, 41200 Klang, Selangor, Malaysia.",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,0,0
CVS,FamilyMart,FamilyMart Rawang,3.3073157,101.5863279,"No. A1-G, Jalan Rawang, Pusat Perniagaan R.E.E.F 2, 48000 Rawang, Selangor.",Selangor,P.097 Selayang,N.14 Rawang,0,0
CVS,FamilyMart,FamilyMart Nadi Putrajaya,2.9453672,101.7237279,"No. 58, Jalan Diplomatik, Presint 15, 62000 Putrajaya.",Putrajaya,P.113 Sepang,N.55 Dengkil,0,0
CVS,FamilyMart,"FamilyMart Menara Ikhlas, Putrajaya",2.9185102,101.68618,"Ground Floor, Retail F&B 3, Menara Ikhlas, No. 17, Persiaran Perdana, Presint 3, 62100 Putrajaya.",Putrajaya,P.113 Sepang,N.55 Dengkil,0,0
CVS,FamilyMart,FamilyMart Menara UOA Bangsar,3.1279299,101.6787444,"Unit 1-3A, Level 1,Menara UOA Bangsar,No. 5, Jalan Bangsar Utama 1, 59000 Kuala Lumpur.",Kuala Lumpur,P.121 Lembah Pantai,P.121 Lembah Pantai,0,0
CVS,FamilyMart,FamilyMart Petron Setia Impian,3.1016046,101.4440589,"No 2, Persiaran Setia Impian, Bandar Setia Alam, Section U13, 40170 Shah Alam, Selangor.",Selangor,,,0,0
CVS,FamilyMart,"FamilyMart Ecohill Taipan, Semenyih",2.9262119,101.8549614,"No.28,-1 (Ground Floor), Jalan Ecohill 1/5A, Seta Ecohill, 43500 Semenyih, Selangor.",Selangor,P.101 Hulu Langat,N.24 Semenyih,0,0
CVS,FamilyMart,FamilyMart Alamanda Shopping Centre,2.9409324,101.7114128,"Lot G03-G04, Alamanda Shopping Centre, Jalan Alamanda, Precinct 1, 62000 Putrajaya.",Putrajaya,P.113 Sepang,N.55 Dengkil,0,0
CVS,FamilyMart,FamilyMart Sunway Medical Centre (LG),3.06611,101.6085539,"LG Floor, Tower C, No.5, Jalan Lagoon Selatan, Bandar Sunway, 47500 Petaling Jaya, Selangor Darul Ehsan",Selangor,P.104 Subang,N.31 Subang Jaya,0,0
CVS,FamilyMart,FamilyMart Olive Hill Business Park,3.0131499,101.6972761,"50-LG, Jalan BS 1/1, Pusat Perdagangan Olive Hill, Taman Bukit Serdang, Seksyen 1, 43300 Seri Kembangan, Selangor.",Selangor,P.103 Puchong,N.28 Seri Kembangan,0,0
CVS,FamilyMart,"FamilyMart Prima Avenue, Cyberjaya",2.9213228,101.6565506,"Section D, Block 3513, Prima 4, Jalan Teknokrat 5, 63000 Cyberjaya.",Selangor,P.113 Sepang,N.55 Dengkil,0,0
